category,supplier_id,pos,spend,on_time_rate,defects_ppm,geo
Instrumentation,SUP-0426,9,206134.88,1.0,52.44444444444444,0.30000000000000004
Instrumentation,SUP-0427,11,404812.77999999997,1.0,61.36363636363637,0.36
Instrumentation,SUP-0428,5,135926.08,1.0,107.6,0.33399999999999996
Instrumentation,SUP-0429,8,202015.02,1.0,45.5,0.26125
Instrumentation,SUP-0430,10,216780.14,1.0,55.6,0.268
Instrumentation,SUP-0431,8,289482.01,1.0,48.0,0.3625
Instrumentation,SUP-0432,10,221895.58000000002,1.0,91.0,0.33999999999999997
Instrumentation,SUP-0433,9,223019.97999999998,1.0,66.66666666666667,0.33
Instrumentation,SUP-0434,6,209450.63,1.0,57.0,0.3233333333333333
Instrumentation,SUP-0435,9,146315.12,1.0,55.77777777777778,0.2688888888888889
Instrumentation,SUP-0436,6,150463.34,0.8333333333333334,59.833333333333336,0.48500000000000004
Instrumentation,SUP-0437,6,178053.94,1.0,54.333333333333336,0.19833333333333333
Instrumentation,SUP-0438,14,306172.31,1.0,59.285714285714285,0.23357142857142857
Instrumentation,SUP-0439,10,360451.34,0.9,27.2,0.33999999999999997
Instrumentation,SUP-0440,11,252362.51,1.0,46.36363636363637,0.3372727272727273
Instrumentation,SUP-0441,11,392805.92000000004,1.0,56.72727272727273,0.25636363636363635
Instrumentation,SUP-0442,11,255240.14,0.9090909090909091,110.0909090909091,0.2972727272727273
Instrumentation,SUP-0443,18,669797.4199999999,0.9444444444444444,46.166666666666664,0.28944444444444445
Instrumentation,SUP-0444,9,231525.76,1.0,46.55555555555556,0.33666666666666667
Instrumentation,SUP-0445,13,435971.98,1.0,45.92307692307692,0.3215384615384615
Instrumentation,SUP-0446,10,299147.77999999997,1.0,70.9,0.32
Instrumentation,SUP-0447,11,249983.72,1.0,48.36363636363637,0.2781818181818182
Instrumentation,SUP-0448,10,283666.95,1.0,40.5,0.262
Instrumentation,SUP-0449,7,149994.67,1.0,92.42857142857143,0.32857142857142857
Instrumentation,SUP-0450,6,230160.57,1.0,24.166666666666668,0.37833333333333335
Instrumentation,SUP-0451,10,432386.45,1.0,60.2,0.325
Instrumentation,SUP-0452,3,94551.73000000001,1.0,54.666666666666664,0.4466666666666666
Instrumentation,SUP-0453,5,160540.79,0.8,49.2,0.238
Instrumentation,SUP-0454,7,214044.75,1.0,80.71428571428571,0.2814285714285714
Instrumentation,SUP-0455,8,333671.01,1.0,38.25,0.295
Instrumentation,SUP-0456,4,95471.75,1.0,55.5,0.315
Instrumentation,SUP-0457,10,379461.49,0.9,69.0,0.22800000000000004
Instrumentation,SUP-0458,11,220497.14,1.0,64.36363636363636,0.3836363636363636
Instrumentation,SUP-0459,5,154229.6,0.8,60.4,0.324
Instrumentation,SUP-0460,7,174187.31,1.0,38.714285714285715,0.2857142857142857
Instrumentation,SUP-0461,8,179302.11000000002,1.0,44.25,0.2925
Instrumentation,SUP-0462,10,212764.72999999998,1.0,33.2,0.309
Instrumentation,SUP-0463,11,301306.56,0.8181818181818182,36.18181818181818,0.31636363636363635
Instrumentation,SUP-0464,10,199895.36,1.0,47.8,0.23700000000000002
Instrumentation,SUP-0465,14,345348.77999999997,1.0,43.07142857142857,0.33571428571428574
Instrumentation,SUP-0466,11,281713.43,1.0,50.63636363636363,0.4081818181818182
Instrumentation,SUP-0467,13,409364.22,1.0,43.69230769230769,0.2692307692307692
Instrumentation,SUP-0468,9,190108.33,1.0,47.888888888888886,0.2622222222222222
Instrumentation,SUP-0469,10,306651.42,0.9,42.1,0.358
Instrumentation,SUP-0470,7,347864.69,1.0,72.42857142857143,0.2671428571428571
Instrumentation,SUP-0471,6,186677.98,0.8333333333333334,57.666666666666664,0.335
Instrumentation,SUP-0472,9,299772.54000000004,0.8888888888888888,59.666666666666664,0.25555555555555554
Instrumentation,SUP-0473,12,318130.31,0.8333333333333334,52.833333333333336,0.37916666666666665
Instrumentation,SUP-0474,8,273150.54,1.0,24.25,0.33125
Instrumentation,SUP-0475,14,354985.02,1.0,39.57142857142857,0.3514285714285714
Instrumentation,SUP-0476,6,311179.33999999997,1.0,37.0,0.24166666666666667
Instrumentation,SUP-0477,9,359723.54,0.7777777777777778,68.55555555555556,0.36444444444444446
Instrumentation,SUP-0478,16,374636.13,1.0,39.625,0.368125
Instrumentation,SUP-0479,12,299271.29,0.9166666666666666,43.166666666666664,0.2758333333333333
Instrumentation,SUP-0480,4,264017.4,1.0,40.5,0.35000000000000003
Instrumentation,SUP-0481,4,137724.43,1.0,41.0,0.3125
Instrumentation,SUP-0482,8,247714.12,0.875,72.25,0.2225
Instrumentation,SUP-0483,14,256595.34,1.0,95.07142857142857,0.3535714285714286
Instrumentation,SUP-0484,6,100619.94,1.0,91.83333333333333,0.26666666666666666
Instrumentation,SUP-0485,9,244432.96,1.0,64.44444444444444,0.2777777777777778
Instrumentation,SUP-0486,7,121949.39000000001,1.0,54.285714285714285,0.3057142857142857
Instrumentation,SUP-0487,7,175402.61,1.0,54.57142857142857,0.2557142857142857
Instrumentation,SUP-0488,6,165261.35,1.0,42.5,0.34833333333333333
Instrumentation,SUP-0489,13,369917.53,1.0,38.07692307692308,0.32384615384615384
Instrumentation,SUP-0490,7,176361.55,1.0,50.142857142857146,0.23142857142857146
Instrumentation,SUP-0491,6,184872.16999999998,1.0,50.833333333333336,0.21833333333333335
Instrumentation,SUP-0492,9,217535.71,1.0,65.66666666666667,0.29333333333333333
Instrumentation,SUP-0493,10,258314.19,0.9,45.9,0.34700000000000003
Instrumentation,SUP-0494,9,233617.11,1.0,86.88888888888889,0.2711111111111111
Instrumentation,SUP-0495,9,370486.72,1.0,51.22222222222222,0.33666666666666667
Instrumentation,SUP-0496,9,252602.95,1.0,51.77777777777778,0.26333333333333336
Instrumentation,SUP-0497,10,316096.16000000003,1.0,44.5,0.34500000000000003
Instrumentation,SUP-0498,9,310984.28,1.0,51.44444444444444,0.3377777777777778
Instrumentation,SUP-0499,7,261240.07,1.0,58.57142857142857,0.33285714285714285
Instrumentation,SUP-0500,6,128274.59,1.0,38.833333333333336,0.14166666666666666
Instrumentation,SUP-0501,9,232127.86,1.0,57.888888888888886,0.3288888888888889
Instrumentation,SUP-0502,10,322270.18,1.0,32.1,0.269
Instrumentation,SUP-0503,8,377245.54,1.0,65.375,0.36125
Instrumentation,SUP-0504,7,183139.42,1.0,36.57142857142857,0.39428571428571424
Instrumentation,SUP-0505,6,176954.01,0.8333333333333334,63.333333333333336,0.31666666666666665
Instrumentation,SUP-0506,4,143876.96000000002,1.0,58.5,0.2225
Instrumentation,SUP-0507,9,243215.18,1.0,25.555555555555557,0.3288888888888889
Instrumentation,SUP-0508,15,304183.93,1.0,53.2,0.32733333333333337
Instrumentation,SUP-0509,5,97446.12000000001,1.0,57.0,0.284
Instrumentation,SUP-0510,14,486903.56,0.9285714285714286,42.642857142857146,0.39285714285714285
Instrumentation,SUP-0511,11,363776.08999999997,1.0,50.09090909090909,0.28363636363636363
Instrumentation,SUP-0512,8,175910.87,1.0,77.375,0.405
Instrumentation,SUP-0513,10,231459.62,1.0,53.2,0.29500000000000004
Instrumentation,SUP-0514,7,87952.47,1.0,30.285714285714285,0.3614285714285715
Instrumentation,SUP-0515,4,115651.98,1.0,36.0,0.4375
Instrumentation,SUP-0516,6,141746.39,1.0,48.0,0.32666666666666666
Instrumentation,SUP-0517,9,202024.82,1.0,68.44444444444444,0.35555555555555557
Instrumentation,SUP-0518,15,466511.59,1.0,49.2,0.322
Instrumentation,SUP-0519,11,349656.39,1.0,70.36363636363636,0.2681818181818182
Instrumentation,SUP-0520,9,322145.16,1.0,42.55555555555556,0.29555555555555557
Instrumentation,SUP-0521,10,521922.59,1.0,35.3,0.26599999999999996
Instrumentation,SUP-0522,6,190908.75,1.0,49.833333333333336,0.26166666666666666
Instrumentation,SUP-0523,8,93438.99,0.875,41.5,0.36624999999999996
Instrumentation,SUP-0524,10,268340.86,1.0,67.6,0.321
Instrumentation,SUP-0525,9,225074.52,1.0,62.77777777777778,0.24777777777777776
Instrumentation,SUP-0526,5,179048.68,1.0,49.8,0.386
Instrumentation,SUP-0527,9,198377.26,1.0,48.666666666666664,0.22666666666666668
Instrumentation,SUP-0528,11,383572.46,1.0,44.0,0.2927272727272727
Instrumentation,SUP-0529,13,376462.32,1.0,52.15384615384615,0.2523076923076923
Instrumentation,SUP-0530,7,66587.9,0.8571428571428571,58.714285714285715,0.4428571428571428
Instrumentation,SUP-0531,6,146892.35,1.0,63.5,0.2916666666666667
Instrumentation,SUP-0532,10,418761.95999999996,1.0,54.5,0.312
Instrumentation,SUP-0533,13,392874.11,1.0,42.15384615384615,0.37461538461538463
Instrumentation,SUP-0534,12,290104.23,1.0,44.0,0.36333333333333334
Instrumentation,SUP-0535,6,210700.94,1.0,46.5,0.23666666666666666
Instrumentation,SUP-0536,7,225444.28000000003,1.0,47.57142857142857,0.33
Instrumentation,SUP-0537,7,137272.55,1.0,53.0,0.31714285714285717
Instrumentation,SUP-0538,5,101408.69,1.0,34.6,0.308
Instrumentation,SUP-0539,4,91046.13,1.0,54.75,0.3625
Instrumentation,SUP-0540,6,154305.66999999998,1.0,65.66666666666667,0.3433333333333333
Instrumentation,SUP-0541,5,124747.92,1.0,63.6,0.346
Instrumentation,SUP-0542,10,228427.54,1.0,60.3,0.251
Instrumentation,SUP-0543,6,257374.08000000002,1.0,46.0,0.305
Instrumentation,SUP-0544,9,268562.0,1.0,50.666666666666664,0.30444444444444446
Instrumentation,SUP-0545,6,136515.91,1.0,37.666666666666664,0.22166666666666668
Instrumentation,SUP-0546,6,123270.82999999999,1.0,57.0,0.29333333333333333
Instrumentation,SUP-0547,9,417738.0,0.8888888888888888,31.11111111111111,0.3655555555555556
Instrumentation,SUP-0548,9,195814.13,1.0,41.0,0.29333333333333333
Instrumentation,SUP-0549,3,94796.37999999999,1.0,58.666666666666664,0.5333333333333333
Instrumentation,SUP-0550,3,105424.92,1.0,47.0,0.3233333333333333
Instrumentation,SUP-0551,5,107673.05,0.8,60.2,0.33799999999999997
Instrumentation,SUP-0552,12,293616.42,1.0,46.333333333333336,0.285
Instrumentation,SUP-0553,7,296245.24,1.0,53.142857142857146,0.3157142857142857
Instrumentation,SUP-0554,6,166855.28,1.0,44.333333333333336,0.35833333333333334
Instrumentation,SUP-0555,6,188919.08000000002,1.0,79.5,0.3666666666666667
Instrumentation,SUP-0556,9,169230.11,1.0,55.77777777777778,0.31777777777777777
Instrumentation,SUP-0557,4,151178.91,1.0,58.75,0.225
Instrumentation,SUP-0558,9,424362.99,1.0,56.111111111111114,0.31444444444444447
Instrumentation,SUP-0559,12,302993.83,1.0,39.25,0.33416666666666667
Instrumentation,SUP-0560,7,201095.02,1.0,38.57142857142857,0.20714285714285713
Instrumentation,SUP-0561,10,156287.59,1.0,52.1,0.251
Instrumentation,SUP-0562,9,279915.95,1.0,90.44444444444444,0.22999999999999998
Instrumentation,SUP-0563,14,401282.19,1.0,76.14285714285714,0.2664285714285714
Instrumentation,SUP-0564,10,311263.95,1.0,40.3,0.256
Instrumentation,SUP-0565,5,135612.63,1.0,47.8,0.286
Instrumentation,SUP-0566,12,279321.36,1.0,55.083333333333336,0.29916666666666664
Instrumentation,SUP-0567,9,253021.94,1.0,96.77777777777777,0.35888888888888887
Instrumentation,SUP-0568,3,76996.58,1.0,62.333333333333336,0.23666666666666666
Instrumentation,SUP-0569,9,219311.75,1.0,72.66666666666667,0.4222222222222222
Instrumentation,SUP-0570,5,148394.38,1.0,20.4,0.332
Instrumentation,SUP-0571,8,233610.22,1.0,33.75,0.3775
Instrumentation,SUP-0572,6,157351.63,1.0,58.833333333333336,0.20333333333333334
Instrumentation,SUP-0573,13,379666.94,0.9230769230769231,55.92307692307692,0.28615384615384615
Instrumentation,SUP-0574,5,93019.2,1.0,32.2,0.172
Instrumentation,SUP-0575,8,308318.11,0.875,60.25,0.345
Instrumentation,SUP-0576,8,199897.18,1.0,60.25,0.30875
Instrumentation,SUP-0577,8,257786.64,1.0,25.75,0.40375
Instrumentation,SUP-0578,12,376806.32,0.9166666666666666,61.166666666666664,0.2991666666666667
Instrumentation,SUP-0579,9,222670.03,1.0,84.0,0.28444444444444444
Instrumentation,SUP-0580,11,415818.1,1.0,61.36363636363637,0.26272727272727275
Instrumentation,SUP-0581,10,226039.84,1.0,40.4,0.253
Instrumentation,SUP-0582,15,559907.58,1.0,48.06666666666667,0.37533333333333335
Instrumentation,SUP-0583,7,191696.89,1.0,26.0,0.2957142857142857
Instrumentation,SUP-0584,12,386241.4,1.0,54.666666666666664,0.33749999999999997
Instrumentation,SUP-0585,6,109003.69,1.0,18.0,0.25666666666666665
Instrumentation,SUP-0586,11,382067.59,1.0,45.54545454545455,0.29636363636363633
Instrumentation,SUP-0587,5,132925.77,1.0,81.0,0.3
Instrumentation,SUP-0588,10,313254.76,1.0,62.4,0.258
Instrumentation,SUP-0589,9,225634.07,0.8888888888888888,45.888888888888886,0.2544444444444445
Instrumentation,SUP-0590,7,110142.42,1.0,43.857142857142854,0.31142857142857144
Instrumentation,SUP-0591,12,300891.57,1.0,45.583333333333336,0.3841666666666667
Instrumentation,SUP-0592,4,79154.70999999999,1.0,44.75,0.345
Instrumentation,SUP-0593,7,168152.77000000002,1.0,40.42857142857143,0.2928571428571428
Instrumentation,SUP-0594,9,297325.23,1.0,48.55555555555556,0.36777777777777776
Instrumentation,SUP-0595,7,140206.46,1.0,52.714285714285715,0.2814285714285714
Instrumentation,SUP-0596,11,149127.66,0.9090909090909091,45.09090909090909,0.3381818181818182
Instrumentation,SUP-0597,5,72510.77,1.0,69.2,0.31799999999999995
Instrumentation,SUP-0598,5,149582.69,0.8,43.8,0.3
Instrumentation,SUP-0599,2,83006.48,1.0,44.0,0.265
Instrumentation,SUP-0600,13,260968.14,1.0,61.0,0.3215384615384615
Instrumentation,SUP-0601,7,146316.02000000002,1.0,100.42857142857143,0.27285714285714285
Instrumentation,SUP-0602,9,200215.41,0.8888888888888888,76.11111111111111,0.24333333333333332
Instrumentation,SUP-0603,10,301791.6,1.0,55.3,0.329
Instrumentation,SUP-0604,11,266038.37,1.0,56.0,0.3054545454545454
Instrumentation,SUP-0605,15,664993.84,1.0,53.333333333333336,0.29533333333333334
Instrumentation,SUP-0606,10,230129.68,1.0,62.3,0.354
Instrumentation,SUP-0607,8,222942.17,1.0,58.75,0.34750000000000003
Instrumentation,SUP-0608,6,204244.77,1.0,63.0,0.39666666666666667
Instrumentation,SUP-0609,12,215732.62,0.9166666666666666,72.58333333333333,0.2658333333333333
Instrumentation,SUP-0610,7,177757.41,1.0,73.42857142857143,0.3871428571428571
Instrumentation,SUP-0611,15,390150.37,1.0,52.06666666666667,0.29533333333333334
Instrumentation,SUP-0612,16,432278.03,1.0,57.25,0.225625
Instrumentation,SUP-0613,12,351983.16000000003,1.0,46.666666666666664,0.3491666666666667
Instrumentation,SUP-0614,13,239050.72,1.0,42.69230769230769,0.2846153846153846
Instrumentation,SUP-0615,8,130020.62,1.0,41.125,0.24000000000000002
Instrumentation,SUP-0616,6,131624.62,1.0,69.83333333333333,0.23666666666666666
Instrumentation,SUP-0617,9,266068.52,1.0,68.11111111111111,0.2822222222222222
Instrumentation,SUP-0618,6,182089.82,1.0,36.166666666666664,0.3333333333333333
Instrumentation,SUP-0619,15,351323.45,1.0,59.4,0.3526666666666667
Instrumentation,SUP-0620,7,120361.27,1.0,38.142857142857146,0.31857142857142856
Instrumentation,SUP-0621,8,297305.78,1.0,57.125,0.1625
Instrumentation,SUP-0622,12,320181.62,0.9166666666666666,42.333333333333336,0.35083333333333333
Instrumentation,SUP-0623,14,303364.77,1.0,51.714285714285715,0.33571428571428574
Instrumentation,SUP-0624,11,299903.57,1.0,54.72727272727273,0.2736363636363637
Instrumentation,SUP-0625,6,217068.36000000002,0.8333333333333334,101.16666666666667,0.33666666666666667
Instrumentation,SUP-0626,9,291036.92,1.0,70.11111111111111,0.37222222222222223
Instrumentation,SUP-0627,8,220456.19,1.0,44.625,0.2375
Instrumentation,SUP-0628,8,269687.42,1.0,40.25,0.35125
Instrumentation,SUP-0629,5,122706.31,0.6,109.2,0.41200000000000003
Instrumentation,SUP-0630,12,451421.60000000003,1.0,81.08333333333333,0.24333333333333332
Instrumentation,SUP-0631,10,237078.92,1.0,45.7,0.29700000000000004
Instrumentation,SUP-0632,10,299146.02,1.0,48.7,0.261
Instrumentation,SUP-0633,11,283932.13,1.0,54.72727272727273,0.26
Instrumentation,SUP-0634,8,259844.37,1.0,50.75,0.35125
Instrumentation,SUP-0635,8,256256.69,1.0,51.25,0.24875
Instrumentation,SUP-0636,13,298558.66,1.0,39.53846153846154,0.34153846153846157
Instrumentation,SUP-0637,6,195468.57,1.0,56.5,0.33166666666666667
Instrumentation,SUP-0638,8,151097.32,1.0,41.5,0.3175
Instrumentation,SUP-0639,9,222631.9,1.0,42.22222222222222,0.29666666666666663
Instrumentation,SUP-0640,10,592735.23,0.9,80.1,0.279
Instrumentation,SUP-0641,6,163337.37,1.0,45.666666666666664,0.35833333333333334
Instrumentation,SUP-0642,12,384709.11,1.0,69.16666666666667,0.29
Instrumentation,SUP-0643,7,201053.5,0.8571428571428571,42.0,0.3085714285714286
Instrumentation,SUP-0644,9,263828.2,1.0,85.77777777777777,0.31444444444444447
Instrumentation,SUP-0645,4,104775.89000000001,0.75,44.75,0.3275
Instrumentation,SUP-0646,8,114126.13,1.0,64.375,0.35375
Instrumentation,SUP-0647,9,334690.73,1.0,37.55555555555556,0.30333333333333334
Instrumentation,SUP-0648,7,163189.08000000002,0.8571428571428571,32.57142857142857,0.27
Instrumentation,SUP-0649,7,82233.6,1.0,44.714285714285715,0.2742857142857143
Instrumentation,SUP-0650,9,358533.88,1.0,56.77777777777778,0.2233333333333333
LabKits,SUP-0001,15,43356.17,0.9333333333333333,57.733333333333334,0.25533333333333336
LabKits,SUP-0002,19,61177.38,1.0,47.94736842105263,0.2831578947368421
LabKits,SUP-0003,23,91596.09000000001,1.0,43.04347826086956,0.3617391304347826
LabKits,SUP-0004,12,50161.159999999996,1.0,33.666666666666664,0.23750000000000002
LabKits,SUP-0005,16,81396.33,0.9375,45.375,0.3
LabKits,SUP-0006,15,52605.65,1.0,33.53333333333333,0.292
LabKits,SUP-0007,14,62347.17999999999,1.0,46.214285714285715,0.27285714285714285
LabKits,SUP-0008,15,33266.840000000004,1.0,42.06666666666667,0.27133333333333337
LabKits,SUP-0009,14,46614.26,1.0,47.785714285714285,0.3007142857142857
LabKits,SUP-0010,9,25591.38,1.0,45.77777777777778,0.2777777777777778
LabKits,SUP-0011,14,40379.07,0.9285714285714286,53.214285714285715,0.32142857142857145
LabKits,SUP-0012,26,160913.65,1.0,32.19230769230769,0.30153846153846153
LabKits,SUP-0013,7,17204.489999999998,0.8571428571428571,53.285714285714285,0.39428571428571424
LabKits,SUP-0014,15,75614.46,1.0,82.93333333333334,0.372
LabKits,SUP-0015,11,46699.62,1.0,48.45454545454545,0.3645454545454545
LabKits,SUP-0016,10,29372.38,0.9,66.6,0.372
LabKits,SUP-0017,13,42374.77,0.9230769230769231,79.07692307692308,0.32846153846153847
LabKits,SUP-0018,6,21740.71,1.0,35.666666666666664,0.255
LabKits,SUP-0019,9,48880.270000000004,1.0,82.66666666666667,0.27
LabKits,SUP-0020,8,41320.990000000005,1.0,23.875,0.25375
LabKits,SUP-0021,18,119532.67,1.0,59.0,0.29500000000000004
LabKits,SUP-0022,13,62680.86,0.9230769230769231,35.76923076923077,0.32923076923076927
LabKits,SUP-0023,12,33344.9,1.0,49.333333333333336,0.37166666666666665
LabKits,SUP-0024,15,75336.25,1.0,48.93333333333333,0.33999999999999997
LabKits,SUP-0025,16,54227.96,1.0,57.0,0.234375
LabKits,SUP-0026,15,69920.54000000001,1.0,44.4,0.3473333333333333
LabKits,SUP-0027,16,55001.21,1.0,56.5,0.26125
LabKits,SUP-0028,15,66431.75,1.0,44.53333333333333,0.32933333333333337
LabKits,SUP-0029,9,46997.95,1.0,50.333333333333336,0.3255555555555556
LabKits,SUP-0030,18,66674.34,0.8888888888888888,78.61111111111111,0.32611111111111113
LabKits,SUP-0031,14,92321.03,1.0,75.57142857142857,0.31428571428571433
LabKits,SUP-0032,13,87135.18,1.0,35.15384615384615,0.28615384615384615
LabKits,SUP-0033,21,102309.56,0.9523809523809523,39.61904761904762,0.33666666666666667
LabKits,SUP-0034,19,57552.47,0.6842105263157895,82.26315789473684,0.29789473684210527
LabKits,SUP-0035,16,82478.70999999999,0.9375,59.0,0.299375
LabKits,SUP-0036,9,39894.64,1.0,66.88888888888889,0.3011111111111111
LabKits,SUP-0037,27,108341.14,1.0,61.03703703703704,0.3225925925925926
LabKits,SUP-0038,6,31362.55,1.0,64.0,0.27499999999999997
LabKits,SUP-0039,16,37026.16,1.0,53.6875,0.349375
LabKits,SUP-0040,12,56813.8,0.8333333333333334,62.333333333333336,0.24250000000000002
LabKits,SUP-0041,12,52362.0,1.0,47.166666666666664,0.24583333333333335
LabKits,SUP-0042,10,32938.95,0.9,36.9,0.259
LabKits,SUP-0043,12,47836.47,1.0,80.25,0.25666666666666665
LabKits,SUP-0044,16,71049.83,1.0,84.3125,0.2875
LabKits,SUP-0045,18,94072.98,1.0,48.72222222222222,0.26
LabKits,SUP-0046,14,72005.79,1.0,58.357142857142854,0.25142857142857145
LabKits,SUP-0047,14,50081.61,1.0,50.214285714285715,0.3307142857142857
LabKits,SUP-0048,18,64071.04,0.8888888888888888,50.611111111111114,0.28833333333333333
LabKits,SUP-0049,13,68133.11,0.7692307692307693,70.15384615384616,0.3230769230769231
LabKits,SUP-0050,11,53835.78,1.0,71.27272727272727,0.3172727272727273
LabKits,SUP-0051,12,51655.479999999996,0.9166666666666666,48.166666666666664,0.37666666666666665
LabKits,SUP-0052,6,23671.66,1.0,41.666666666666664,0.2733333333333334
LabKits,SUP-0053,14,47370.4,1.0,42.214285714285715,0.2692857142857143
LabKits,SUP-0054,12,49827.45,1.0,43.75,0.32916666666666666
LabKits,SUP-0055,19,76263.79,1.0,68.0,0.3568421052631579
LabKits,SUP-0056,15,54651.79,1.0,65.0,0.31133333333333335
LabKits,SUP-0057,18,70913.18000000001,1.0,72.0,0.315
LabKits,SUP-0058,14,65748.91,1.0,46.57142857142857,0.2714285714285714
LabKits,SUP-0059,13,55798.57,1.0,50.07692307692308,0.28
LabKits,SUP-0060,9,54811.31,1.0,68.55555555555556,0.29444444444444445
LabKits,SUP-0061,24,76382.61,0.9166666666666666,76.875,0.3125
LabKits,SUP-0062,21,107247.77,0.9523809523809523,55.857142857142854,0.25666666666666665
LabKits,SUP-0063,14,65069.17,0.8571428571428571,56.214285714285715,0.29642857142857143
LabKits,SUP-0064,13,63050.78,1.0,50.07692307692308,0.3792307692307692
LabKits,SUP-0065,12,46724.13,0.9166666666666666,81.16666666666667,0.295
LabKits,SUP-0066,20,71018.97,0.95,50.1,0.3355
LabKits,SUP-0067,20,35930.64,1.0,52.75,0.27
LabKits,SUP-0068,11,45598.17,1.0,44.09090909090909,0.36909090909090914
LabKits,SUP-0069,8,57429.81,1.0,69.375,0.36125
LabKits,SUP-0070,14,49557.979999999996,0.6428571428571429,81.64285714285714,0.26571428571428574
LabKits,SUP-0071,10,38058.79,1.0,59.1,0.308
LabKits,SUP-0072,13,40314.78,1.0,43.30769230769231,0.31461538461538463
LabKits,SUP-0073,13,57848.68,1.0,70.23076923076923,0.27076923076923076
LabKits,SUP-0074,18,120079.90000000001,1.0,48.44444444444444,0.32944444444444443
LabKits,SUP-0075,15,74679.77,1.0,50.13333333333333,0.264
LabKits,SUP-0076,9,44671.51,1.0,53.333333333333336,0.28777777777777774
LabKits,SUP-0077,16,113857.39,0.9375,67.9375,0.375625
LabKits,SUP-0078,19,77366.34,0.9473684210526315,42.78947368421053,0.3468421052631579
LabKits,SUP-0079,10,52836.08,1.0,42.8,0.23700000000000002
LabKits,SUP-0080,18,109980.08,1.0,55.05555555555556,0.31777777777777777
LabKits,SUP-0081,12,51985.619999999995,1.0,41.416666666666664,0.3558333333333333
LabKits,SUP-0082,20,116406.8,1.0,48.95,0.277
LabKits,SUP-0083,15,105607.79000000001,1.0,53.8,0.33866666666666667
LabKits,SUP-0084,20,89478.0,1.0,46.8,0.3815
LabKits,SUP-0085,21,86992.36,0.9523809523809523,52.76190476190476,0.34428571428571425
LabKits,SUP-0086,23,83645.37,0.9565217391304348,51.47826086956522,0.27304347826086955
LabKits,SUP-0087,13,62332.53,1.0,59.92307692307692,0.3161538461538462
LabKits,SUP-0088,12,61219.259999999995,1.0,43.416666666666664,0.22999999999999998
LabKits,SUP-0089,21,61541.14,0.9047619047619048,89.80952380952381,0.3304761904761905
LabKits,SUP-0090,13,62223.490000000005,1.0,47.15384615384615,0.3646153846153846
LabKits,SUP-0091,17,129933.35,0.9411764705882353,60.705882352941174,0.32529411764705884
LabKits,SUP-0092,20,89412.15,1.0,47.6,0.319
LabKits,SUP-0093,11,45857.700000000004,0.9090909090909091,47.18181818181818,0.30909090909090914
LabKits,SUP-0094,13,25522.989999999998,1.0,71.76923076923077,0.27999999999999997
LabKits,SUP-0095,21,79341.1,1.0,56.095238095238095,0.3485714285714286
LabKits,SUP-0096,20,75422.41,0.65,100.5,0.3155
LabKits,SUP-0097,14,46555.39,0.9285714285714286,47.42857142857143,0.32857142857142857
LabKits,SUP-0098,19,75195.25,1.0,46.73684210526316,0.32105263157894737
LabKits,SUP-0099,11,63359.18,1.0,40.36363636363637,0.33272727272727276
LabKits,SUP-0100,13,53184.96,1.0,33.30769230769231,0.3415384615384615
LabKits,SUP-0101,12,52322.95,1.0,51.666666666666664,0.2383333333333333
LabKits,SUP-0102,9,35600.25,0.8888888888888888,59.888888888888886,0.33111111111111113
LabKits,SUP-0103,11,37879.71,1.0,30.454545454545453,0.2645454545454546
LabKits,SUP-0104,14,85611.25,1.0,50.857142857142854,0.26071428571428573
LabKits,SUP-0105,11,24814.73,1.0,50.27272727272727,0.2890909090909091
LabKits,SUP-0106,6,24544.93,1.0,45.666666666666664,0.2966666666666667
LabKits,SUP-0107,17,85596.29000000001,1.0,56.94117647058823,0.39941176470588236
LabKits,SUP-0108,16,183385.0,0.9375,57.0625,0.319375
LabKits,SUP-0109,13,60433.35,1.0,55.23076923076923,0.30692307692307697
LabKits,SUP-0110,9,48249.97,1.0,43.77777777777778,0.2422222222222222
LabKits,SUP-0111,18,45404.979999999996,0.9444444444444444,35.0,0.29833333333333334
LabKits,SUP-0112,15,56934.87,1.0,94.53333333333333,0.29333333333333333
LabKits,SUP-0113,13,55961.44,1.0,40.23076923076923,0.3384615384615385
LabKits,SUP-0114,12,49967.0,1.0,61.333333333333336,0.3433333333333333
LabKits,SUP-0115,10,59669.51,1.0,42.1,0.32999999999999996
LabKits,SUP-0116,21,98151.47,1.0,41.333333333333336,0.2719047619047619
LabKits,SUP-0117,21,60368.99,1.0,67.0,0.3023809523809524
LabKits,SUP-0118,22,109167.49,0.9545454545454546,73.54545454545455,0.24818181818181817
LabKits,SUP-0119,16,102674.19,0.9375,53.8125,0.309375
LabKits,SUP-0120,17,86310.56,1.0,51.05882352941177,0.3070588235294118
LabKits,SUP-0121,9,40307.14,1.0,44.111111111111114,0.30444444444444446
LabKits,SUP-0122,16,98788.63,1.0,54.9375,0.31124999999999997
LabKits,SUP-0123,17,99852.17,1.0,94.58823529411765,0.26294117647058823
LabKits,SUP-0124,18,64786.13,1.0,50.166666666666664,0.25055555555555553
LabKits,SUP-0125,18,124633.44,1.0,71.22222222222223,0.3116666666666667
LabKits,SUP-0126,21,115908.7,1.0,50.285714285714285,0.33190476190476187
LabKits,SUP-0127,16,66606.09,1.0,44.5625,0.320625
